Day,Platform,Campaign Type,Campaign Name,Impressions,Clicks,Conversions,Revenue,Spend,Region,CTR,CPA,CPC,ROAS,CPM,AdCreative
03/01/23,YouTube,Retargeting,Retargeting-YouTube,60247,1486,74,"$6,789.17","$3,186.75",Wales,2.0%,$43.06,$0.47,$2.13,$5.29,CreativeB
03/01/23,YouTube,Prospecting,Prospecting-YouTube,76962,47,151,"$3,927.81","$6,977.91",Yorkshire and the Humber,0.0%,$46.21,$0.01,$0.56,$9.07,CreativeC
03/01/23,TikTok,Prospecting,Prospecting-TikTok,66738,2477,11,"$8,956.25","$6,123.38",Yorkshire and the Humber,4.0%,$556.67,$0.40,$1.46,$9.18,CreativeB
03/01/23,SnapChat,Prospecting,Prospecting-SnapChat,46035,690,209,"$12,857.11","$3,225.26",North West,1.0%,$15.43,$0.21,$3.99,$7.01,CreativeA
03/01/23,TikTok,Retargeting,Retargeting-TikTok,72412,1079,171,"$9,627.86","$1,672.74",London,1.0%,$9.78,$0.65,$5.76,$2.31,CreativeA
03/01/23,YouTube,Prospecting,Prospecting-YouTube,26511,3882,25,"$6,595.16","$2,933.02",East of England,15.0%,$117.32,$1.32,$2.25,$11.06,CreativeA
03/01/23,Instagram,Prospecting,Prospecting-Instagram,71534,616,67,"$14,462.54","$1,432.75",London,1.0%,$21.38,$0.43,$10.09,$2.00,CreativeC
03/01/23,Facebook,Prospecting,Prospecting-Facebook,32179,1033,33,"$13,234.20","$1,371.82",West Midlands,3.0%,$41.57,$0.75,$9.65,$4.26,CreativeC
03/01/23,SnapChat,Retargeting,Retargeting-SnapChat,29033,1984,31,"$10,865.79","$2,281.71",South East,7.0%,$73.60,$0.87,$4.76,$7.86,CreativeA
03/01/23,SnapChat,Prospecting,Prospecting-SnapChat,104147,3248,200,"$9,621.51","$3,686.53",East Midlands,3.0%,$18.43,$0.88,$2.61,$3.54,CreativeC
03/01/23,TikTok,Prospecting,Prospecting-TikTok,48842,956,29,"$11,458.02","$3,498.11",West Midlands,2.0%,$120.62,$0.27,$3.28,$7.16,CreativeA
03/01/23,SnapChat,Prospecting,Prospecting-SnapChat,66505,2043,217,"$6,254.32","$2,448.66",Yorkshire and the Humber,3.0%,$11.28,$0.83,$2.55,$3.68,CreativeB
03/01/23,YouTube,Retargeting,Retargeting-YouTube,68975,1160,39,"$1,372.20",$401.74,Northern Ireland,2.0%,$10.30,$2.89,$3.42,$0.58,CreativeA
03/01/23,YouTube,Prospecting,Prospecting-YouTube,94499,398,10,"$3,068.70","$2,065.44",South East,0.0%,$206.54,$0.19,$1.49,$2.19,CreativeC
03/01/23,TikTok,Prospecting,Prospecting-TikTok,9917,270,74,"$10,952.43","$2,946.60",Wales,3.0%,$39.82,$0.09,$3.72,$29.71,CreativeB
03/01/23,YouTube,Retargeting,Retargeting-YouTube,23470,2509,33,"$4,136.78",$601.86,South West,11.0%,$18.24,$4.17,$6.87,$2.56,CreativeA
03/01/23,Instagram,Retargeting,Retargeting-Instagram,65971,1009,63,"$13,315.84","$3,179.22",South East,2.0%,$50.46,$0.32,$4.19,$4.82,CreativeC
03/01/23,TikTok,Retargeting,Retargeting-TikTok,84354,1390,42,"$6,946.06","$8,769.64",Wales,2.0%,$208.80,$0.16,$0.79,$10.40,CreativeC
03/01/23,Instagram,Prospecting,Prospecting-Instagram,58804,708,20,"$7,779.73",$955.74,Scotland,1.0%,$47.79,$0.74,$8.14,$1.63,CreativeC
03/01/23,Facebook,Prospecting,Prospecting-Facebook,74308,514,247,"$1,608.34",$491.82,Yorkshire and the Humber,1.0%,$1.99,$1.05,$3.27,$0.66,CreativeB
03/01/23,Instagram,Prospecting,Prospecting-Instagram,89912,1435,92,"$8,159.47","$2,700.19",London,2.0%,$29.35,$0.53,$3.02,$3.00,CreativeA
03/01/23,Facebook,Prospecting,Prospecting-Facebook,24526,1618,62,"$2,857.30","$2,314.07",East of England,7.0%,$37.32,$0.70,$1.23,$9.44,CreativeA
04/01/23,Facebook,Retargeting,Retargeting-Facebook,41667,859,117,"$6,466.99","$3,801.55",North West,2.0%,$32.49,$0.23,$1.70,$9.12,CreativeB
04/01/23,Instagram,Retargeting,Retargeting-Instagram,50042,1981,265,"$13,916.96","$1,141.05",North East,4.0%,$4.31,$1.74,$12.20,$2.28,CreativeC
04/01/23,TikTok,Retargeting,Retargeting-TikTok,57013,1228,65,"$11,065.78","$3,862.19",Northern Ireland,2.0%,$59.42,$0.32,$2.87,$6.77,CreativeB
04/01/23,SnapChat,Prospecting,Prospecting-SnapChat,28289,3025,38,"$13,464.72","$2,078.59",East of England,11.0%,$54.70,$1.46,$6.48,$7.35,CreativeA
04/01/23,Instagram,Prospecting,Prospecting-Instagram,68329,2281,76,"$13,990.98","$3,378.27",South East,3.0%,$44.45,$0.68,$4.14,$4.94,CreativeC
04/01/23,Facebook,Prospecting,Prospecting-Facebook,67094,72,52,"$1,379.50","$6,405.17",West Midlands,0.0%,$123.18,$0.01,$0.22,$9.55,CreativeC
04/01/23,Instagram,Prospecting,Prospecting-Instagram,74754,581,130,"$7,186.91",$592.56,North East,1.0%,$4.56,$0.98,$12.13,$0.79,CreativeC
04/01/23,YouTube,Retargeting,Retargeting-YouTube,44252,1346,42,"$4,143.80","$3,562.17",Yorkshire and the Humber,3.0%,$84.81,$0.38,$1.16,$8.05,CreativeB
04/01/23,Facebook,Retargeting,Retargeting-Facebook,40734,374,118,"$2,571.55","$5,383.91",Scotland,1.0%,$45.63,$0.07,$0.48,$13.22,CreativeB
04/01/23,TikTok,Prospecting,Prospecting-TikTok,88350,27,32,"$10,296.58","$5,856.70",London,0.0%,$183.02,$0.00,$1.76,$6.63,CreativeC
04/01/23,SnapChat,Retargeting,Retargeting-SnapChat,24639,2300,211,"$5,691.72","$2,978.44",Northern Ireland,9.0%,$14.12,$0.77,$1.91,$12.09,CreativeA
04/01/23,Instagram,Retargeting,Retargeting-Instagram,110460,1278,160,"$10,507.09","$1,521.89",North West,1.0%,$9.51,$0.84,$6.90,$1.38,CreativeB
04/01/23,Facebook,Retargeting,Retargeting-Facebook,2797,1073,23,"$13,678.13","$7,978.45",East Midlands,38.0%,$346.89,$0.13,$1.71,$285.25,CreativeA
04/01/23,YouTube,Prospecting,Prospecting-YouTube,31985,1930,9,"$1,141.40","$1,139.55",East Midlands,6.0%,$126.62,$1.69,$1.00,$3.56,CreativeB
04/01/23,Facebook,Retargeting,Retargeting-Facebook,69186,1133,51,"$2,525.72","$2,063.61",Yorkshire and the Humber,2.0%,$40.46,$0.55,$1.22,$2.98,CreativeB
04/01/23,YouTube,Retargeting,Retargeting-YouTube,22434,2174,40,"$6,126.75",$509.93,Wales,10.0%,$12.75,$4.26,$12.01,$2.27,CreativeA
04/01/23,TikTok,Retargeting,Retargeting-TikTok,35260,2648,12,"$1,717.17","$1,850.98",Scotland,8.0%,$154.25,$1.43,$0.93,$5.25,CreativeA
04/01/23,SnapChat,Retargeting,Retargeting-SnapChat,37741,32,71,"$9,993.20","$6,774.95",East of England,0.0%,$95.42,$0.00,$1.48,$17.95,CreativeC
04/01/23,TikTok,Retargeting,Retargeting-TikTok,69666,845,279,"$9,046.88",$926.03,Wales,1.0%,$3.32,$0.91,$9.77,$1.33,CreativeC
04/01/23,Instagram,Prospecting,Prospecting-Instagram,17268,992,62,"$11,388.00","$1,926.90",North West,6.0%,$31.08,$0.51,$5.91,$11.16,CreativeA
04/01/23,Facebook,Retargeting,Retargeting-Facebook,62146,1457,111,"$6,858.05","$1,234.46",London,2.0%,$11.12,$1.18,$5.56,$1.99,CreativeC
04/01/23,YouTube,Retargeting,Retargeting-YouTube,49577,139,42,"$8,957.75","$4,267.22",East Midlands,0.0%,$101.60,$0.03,$2.10,$8.61,CreativeC
04/01/23,YouTube,Prospecting,Prospecting-YouTube,90643,340,96,"$2,630.99","$1,017.90",London,0.0%,$10.60,$0.33,$2.58,$1.12,CreativeA
04/01/23,Facebook,Retargeting,Retargeting-Facebook,42346,1210,91,"$10,142.46","$3,273.77",East Midlands,3.0%,$35.98,$0.37,$3.10,$7.73,CreativeB
04/01/23,Facebook,Prospecting,Prospecting-Facebook,13183,247,16,"$9,139.46","$6,337.79",Northern Ireland,2.0%,$396.11,$0.04,$1.44,$48.08,CreativeC
04/01/23,Instagram,Prospecting,Prospecting-Instagram,93263,847,183,$852.93,"$2,249.89",London,1.0%,$12.29,$0.38,$0.38,$2.41,CreativeB
04/01/23,TikTok,Prospecting,Prospecting-TikTok,76979,2221,93,"$4,098.65","$2,863.12",West Midlands,3.0%,$30.79,$0.78,$1.43,$3.72,CreativeC
04/01/23,YouTube,Prospecting,Prospecting-YouTube,29224,964,194,"$9,539.52","$1,799.70",South West,3.0%,$9.28,$0.54,$5.30,$6.16,CreativeC
04/01/23,Instagram,Retargeting,Retargeting-Instagram,61621,2144,48,"$13,683.32","$3,216.42",London,3.0%,$67.01,$0.67,$4.25,$5.22,CreativeB
04/01/23,TikTok,Retargeting,Retargeting-TikTok,69161,2275,27,"$5,792.68","$4,257.31",South East,3.0%,$157.68,$0.53,$1.36,$6.16,CreativeA
04/01/23,Instagram,Prospecting,Prospecting-Instagram,20608,216,133,"$2,437.27","$2,411.37",South West,1.0%,$18.13,$0.09,$1.01,$11.70,CreativeC
04/01/23,YouTube,Retargeting,Retargeting-YouTube,77408,774,54,"$11,565.96","$1,564.52",North East,1.0%,$28.97,$0.49,$7.39,$2.02,CreativeC
04/01/23,Facebook,Prospecting,Prospecting-Facebook,32640,903,16,"$1,179.80","$7,805.64",North East,3.0%,$487.85,$0.12,$0.15,$23.91,CreativeA
04/01/23,Facebook,Retargeting,Retargeting-Facebook,78786,603,143,"$9,075.19","$1,112.26",West Midlands,1.0%,$7.78,$0.54,$8.16,$1.41,CreativeA
04/01/23,TikTok,Retargeting,Retargeting-TikTok,25582,1528,237,"$10,107.28",$900.31,North West,6.0%,$3.80,$1.70,$11.23,$3.52,CreativeC
04/01/23,SnapChat,Prospecting,Prospecting-SnapChat,26078,3498,35,"$7,390.04","$2,845.72",West Midlands,13.0%,$81.31,$1.23,$2.60,$10.91,CreativeA
04/01/23,TikTok,Retargeting,Retargeting-TikTok,64102,639,200,"$5,123.30",$978.14,South East,1.0%,$4.89,$0.65,$5.24,$1.53,CreativeB
04/01/23,SnapChat,Prospecting,Prospecting-SnapChat,15239,410,174,"$7,570.38",$747.67,East Midlands,3.0%,$4.30,$0.55,$10.13,$4.91,CreativeB
04/01/23,Instagram,Retargeting,Retargeting-Instagram,5617,1120,27,"$4,653.83","$2,284.45",Scotland,20.0%,$84.61,$0.49,$2.04,$40.67,CreativeA
04/01/23,Instagram,Retargeting,Retargeting-Instagram,27136,1841,218,"$1,231.95","$3,156.60",South East,7.0%,$14.48,$0.58,$0.39,$11.63,CreativeC
04/01/23,YouTube,Retargeting,Retargeting-YouTube,20879,1608,52,"$10,580.36",$943.54,London,8.0%,$18.14,$1.70,$11.21,$4.52,CreativeC
04/01/23,SnapChat,Prospecting,Prospecting-SnapChat,7786,105,74,"$6,073.53","$7,896.37",North East,1.0%,$106.71,$0.01,$0.77,$101.42,CreativeC
04/01/23,YouTube,Prospecting,Prospecting-YouTube,46461,189,33,"$10,667.68",$134.73,East Midlands,0.0%,$4.08,$1.40,$79.18,$0.29,CreativeB
04/01/23,Facebook,Prospecting,Prospecting-Facebook,78314,1504,153,"$4,910.79","$4,446.32",Wales,2.0%,$29.06,$0.34,$1.10,$5.68,CreativeB
04/01/23,SnapChat,Retargeting,Retargeting-SnapChat,58645,1450,227,"$3,289.28","$2,901.91",East Midlands,2.0%,$12.78,$0.50,$1.13,$4.95,CreativeB
04/01/23,TikTok,Prospecting,Prospecting-TikTok,26047,332,294,"$12,924.65","$3,132.19",South East,1.0%,$10.65,$0.11,$4.13,$12.03,CreativeA
04/01/23,Facebook,Prospecting,Prospecting-Facebook,1933,1078,209,"$12,016.48",$956.30,Yorkshire and the Humber,56.0%,$4.58,$1.13,$12.57,$49.47,CreativeC
04/01/23,Facebook,Prospecting,Prospecting-Facebook,68822,313,91,"$11,880.68","$3,172.42",North West,0.0%,$34.86,$0.10,$3.74,$4.61,CreativeA
04/01/23,TikTok,Retargeting,Retargeting-TikTok,23783,1603,20,"$7,142.47",$600.14,West Midlands,7.0%,$30.01,$2.67,$11.90,$2.52,CreativeC
04/01/23,Facebook,Retargeting,Retargeting-Facebook,7606,353,151,"$3,878.33","$7,130.18",West Midlands,5.0%,$47.22,$0.05,$0.54,$93.74,CreativeA
04/01/23,SnapChat,Retargeting,Retargeting-SnapChat,67746,2838,130,"$1,516.46","$2,302.05",East Midlands,4.0%,$17.71,$1.23,$0.66,$3.40,CreativeC
04/01/23,YouTube,Retargeting,Retargeting-YouTube,14573,396,135,"$2,998.16","$3,273.06",South East,3.0%,$24.24,$0.12,$0.92,$22.46,CreativeA
04/01/23,Facebook,Prospecting,Prospecting-Facebook,47881,530,26,"$13,626.69",$883.33,East Midlands,1.0%,$33.97,$0.60,$15.43,$1.84,CreativeA
04/01/23,SnapChat,Retargeting,Retargeting-SnapChat,32668,1634,67,"$13,396.08","$3,675.78",London,5.0%,$54.86,$0.44,$3.64,$11.25,CreativeC
04/01/23,Instagram,Prospecting,Prospecting-Instagram,52174,1155,242,"$8,440.57","$1,026.65",South East,2.0%,$4.24,$1.13,$8.22,$1.97,CreativeB
04/01/23,SnapChat,Retargeting,Retargeting-SnapChat,68743,1966,156,"$8,922.63","$3,412.87",North East,3.0%,$21.88,$0.58,$2.61,$4.96,CreativeB
04/01/23,YouTube,Prospecting,Prospecting-YouTube,19318,1281,45,"$11,032.04","$7,106.45",South East,7.0%,$157.92,$0.18,$1.55,$36.79,CreativeC
04/01/23,SnapChat,Prospecting,Prospecting-SnapChat,43691,1037,61,"$3,108.13","$3,611.83",Wales,2.0%,$59.21,$0.29,$0.86,$8.27,CreativeB
04/01/23,TikTok,Retargeting,Retargeting-TikTok,63792,825,63,"$10,684.04","$5,434.31",Scotland,1.0%,$86.26,$0.15,$1.97,$8.52,CreativeA
04/01/23,YouTube,Prospecting,Prospecting-YouTube,97528,1494,165,"$11,818.79","$1,458.94",Yorkshire and the Humber,2.0%,$8.84,$1.02,$8.10,$1.50,CreativeC
05/01/23,Instagram,Retargeting,Retargeting-Instagram,32184,1514,248,"$2,715.72","$2,159.23",Yorkshire and the Humber,5.0%,$8.71,$0.70,$1.26,$6.71,CreativeC
05/01/23,SnapChat,Retargeting,Retargeting-SnapChat,73560,2813,37,"$7,557.93","$2,278.47",West Midlands,4.0%,$61.58,$1.23,$3.32,$3.10,CreativeC
05/01/23,SnapChat,Retargeting,Retargeting-SnapChat,40768,156,38,"$10,827.99","$2,493.47",East of England,0.0%,$65.62,$0.06,$4.34,$6.12,CreativeB
05/01/23,Facebook,Retargeting,Retargeting-Facebook,77154,10,217,"$11,663.70","$3,030.95",South East,0.0%,$13.97,$0.00,$3.85,$3.93,CreativeB
05/01/23,SnapChat,Prospecting,Prospecting-SnapChat,55537,341,175,"$10,532.85","$3,755.50",London,1.0%,$21.46,$0.09,$2.80,$6.76,CreativeB
05/01/23,YouTube,Prospecting,Prospecting-YouTube,14445,1343,91,"$9,283.65","$6,638.40",Northern Ireland,9.0%,$72.95,$0.20,$1.40,$45.96,CreativeB
05/01/23,YouTube,Retargeting,Retargeting-YouTube,2867,1819,139,"$6,524.71","$7,376.77",Northern Ireland,63.0%,$53.07,$0.25,$0.88,$257.30,CreativeA
05/01/23,Facebook,Retargeting,Retargeting-Facebook,76094,1565,52,"$12,425.38","$5,037.82",East of England,2.0%,$96.88,$0.31,$2.47,$6.62,CreativeB
05/01/23,Instagram,Prospecting,Prospecting-Instagram,107801,1922,220,"$9,885.75","$2,553.28",Wales,2.0%,$11.61,$0.75,$3.87,$2.37,CreativeC
05/01/23,Instagram,Retargeting,Retargeting-Instagram,80436,1378,48,"$15,289.85","$3,276.11",Yorkshire and the Humber,2.0%,$68.25,$0.42,$4.67,$4.07,CreativeC
05/01/23,SnapChat,Retargeting,Retargeting-SnapChat,6206,3077,121,"$4,597.10","$3,166.90",London,50.0%,$26.17,$0.97,$1.45,$51.03,CreativeC
05/01/23,SnapChat,Retargeting,Retargeting-SnapChat,10287,1943,47,"$11,833.48","$5,064.62",Wales,19.0%,$107.76,$0.38,$2.34,$49.23,CreativeB
05/01/23,SnapChat,Retargeting,Retargeting-SnapChat,3340,1072,178,"$8,842.44","$7,542.92",East Midlands,32.0%,$42.38,$0.14,$1.17,$225.84,CreativeC
05/01/23,Instagram,Retargeting,Retargeting-Instagram,78110,93,64,"$12,376.26","$4,569.26",Scotland,0.0%,$71.39,$0.02,$2.71,$5.85,CreativeA
05/01/23,TikTok,Prospecting,Prospecting-TikTok,14150,2864,131,"$5,969.43","$2,979.94",North East,20.0%,$22.75,$0.96,$2.00,$21.06,CreativeB
05/01/23,YouTube,Retargeting,Retargeting-YouTube,49324,1179,65,"$8,704.42","$8,772.96",London,2.0%,$134.97,$0.13,$0.99,$17.79,CreativeB
05/01/23,TikTok,Retargeting,Retargeting-TikTok,15467,1394,57,"$10,171.74",$878.30,West Midlands,9.0%,$15.41,$1.59,$11.58,$5.68,CreativeA
05/01/23,TikTok,Retargeting,Retargeting-TikTok,54077,2573,158,"$8,927.40","$1,786.62",North West,5.0%,$11.31,$1.44,$5.00,$3.30,CreativeB
05/01/23,Instagram,Prospecting,Prospecting-Instagram,105604,510,206,"$10,408.28","$6,764.51",North East,0.0%,$32.84,$0.08,$1.54,$6.41,CreativeC
05/01/23,TikTok,Retargeting,Retargeting-TikTok,83238,637,161,"$11,133.14","$1,980.41",East Midlands,1.0%,$12.30,$0.32,$5.62,$2.38,CreativeB
05/01/23,Facebook,Retargeting,Retargeting-Facebook,47918,301,77,"$14,131.99","$7,653.58",Yorkshire and the Humber,1.0%,$99.40,$0.04,$1.85,$15.97,CreativeA
05/01/23,SnapChat,Prospecting,Prospecting-SnapChat,3609,3221,40,"$12,633.02","$2,906.25",Northern Ireland,89.0%,$72.66,$1.11,$4.35,$80.53,CreativeC
05/01/23,Facebook,Prospecting,Prospecting-Facebook,77785,151,42,"$1,929.96","$2,633.63",Yorkshire and the Humber,0.0%,$62.71,$0.06,$0.73,$3.39,CreativeA
05/01/23,YouTube,Prospecting,Prospecting-YouTube,43828,334,53,"$7,086.47","$1,866.02",West Midlands,1.0%,$35.21,$0.18,$3.80,$4.26,CreativeA
05/01/23,SnapChat,Prospecting,Prospecting-SnapChat,2861,296,197,"$2,136.51","$2,496.99",Yorkshire and the Humber,10.0%,$12.68,$0.12,$0.86,$87.28,CreativeB
05/01/23,TikTok,Retargeting,Retargeting-TikTok,41208,8,54,"$8,682.43",$762.14,North West,0.0%,$14.11,$0.01,$11.39,$1.85,CreativeA
05/01/23,YouTube,Retargeting,Retargeting-YouTube,2299,184,25,"$2,599.06","$2,905.05",West Midlands,8.0%,$116.20,$0.06,$0.89,$126.36,CreativeC
05/01/23,SnapChat,Retargeting,Retargeting-SnapChat,64959,169,138,"$9,389.21","$1,265.87",West Midlands,0.0%,$9.17,$0.13,$7.42,$1.95,CreativeA
05/01/23,TikTok,Prospecting,Prospecting-TikTok,14215,2372,74,"$11,787.09","$4,376.51",Northern Ireland,17.0%,$59.14,$0.54,$2.69,$30.79,CreativeC
05/01/23,Facebook,Retargeting,Retargeting-Facebook,77347,793,139,"$7,289.71","$1,595.50",East of England,1.0%,$11.48,$0.50,$4.57,$2.06,CreativeC
05/01/23,SnapChat,Prospecting,Prospecting-SnapChat,105874,2325,88,"$13,443.18","$2,350.11",East of England,2.0%,$26.71,$0.99,$5.72,$2.22,CreativeC
05/01/23,TikTok,Prospecting,Prospecting-TikTok,48887,1496,60,"$7,344.74","$2,491.17",South West,3.0%,$41.52,$0.60,$2.95,$5.10,CreativeA
05/01/23,Facebook,Retargeting,Retargeting-Facebook,13621,1711,10,"$10,417.97","$4,850.57",South West,13.0%,$485.06,$0.35,$2.15,$35.61,CreativeC
05/01/23,YouTube,Prospecting,Prospecting-YouTube,97633,3134,160,"$11,095.99","$3,953.87",East Midlands,3.0%,$24.71,$0.79,$2.81,$4.05,CreativeB
05/01/23,YouTube,Prospecting,Prospecting-YouTube,19430,124,22,"$8,404.73","$4,323.66",Wales,1.0%,$196.53,$0.03,$1.94,$22.25,CreativeC
05/01/23,YouTube,Retargeting,Retargeting-YouTube,48785,2788,31,"$2,554.51",$432.70,East of England,6.0%,$13.96,$6.44,$5.90,$0.89,CreativeB
05/01/23,YouTube,Retargeting,Retargeting-YouTube,22858,1601,210,"$1,462.75","$2,919.44",Northern Ireland,7.0%,$13.90,$0.55,$0.50,$12.77,CreativeC
05/01/23,Instagram,Prospecting,Prospecting-Instagram,102142,992,32,"$6,050.11","$3,483.63",Yorkshire and the Humber,1.0%,$108.86,$0.28,$1.74,$3.41,CreativeA
05/01/23,SnapChat,Retargeting,Retargeting-SnapChat,4765,46,44,"$6,797.83","$1,359.30",South East,1.0%,$30.89,$0.03,$5.00,$28.53,CreativeB
05/01/23,SnapChat,Retargeting,Retargeting-SnapChat,38358,2008,25,"$3,404.30","$2,594.92",East Midlands,5.0%,$103.80,$0.77,$1.31,$6.77,CreativeC
05/01/23,Instagram,Prospecting,Prospecting-Instagram,83656,1697,195,"$3,784.08","$1,563.86",East of England,2.0%,$8.02,$1.09,$2.42,$1.87,CreativeC
05/01/23,TikTok,Prospecting,Prospecting-TikTok,26253,1838,111,"$5,230.91","$2,348.77",North West,7.0%,$21.16,$0.78,$2.23,$8.95,CreativeC
05/01/23,TikTok,Retargeting,Retargeting-TikTok,58010,812,293,"$12,033.78",$945.22,London,1.0%,$3.23,$0.86,$12.73,$1.63,CreativeA
05/01/23,YouTube,Retargeting,Retargeting-YouTube,97139,617,20,"$6,853.47","$3,508.88",Scotland,1.0%,$175.44,$0.18,$1.95,$3.61,CreativeA
05/01/23,Facebook,Prospecting,Prospecting-Facebook,69937,1487,44,"$4,332.94","$2,965.38",East Midlands,2.0%,$67.40,$0.50,$1.46,$4.24,CreativeC
05/01/23,TikTok,Retargeting,Retargeting-TikTok,35828,931,44,"$8,868.46","$3,615.81",London,3.0%,$82.18,$0.26,$2.45,$10.09,CreativeB
05/01/23,Facebook,Prospecting,Prospecting-Facebook,77011,1647,194,"$4,588.19","$3,670.54",West Midlands,2.0%,$18.92,$0.45,$1.25,$4.77,CreativeA
05/01/23,SnapChat,Prospecting,Prospecting-SnapChat,82789,1380,104,"$2,781.08","$2,283.34",Wales,2.0%,$21.96,$0.60,$1.22,$2.76,CreativeA
05/01/23,Facebook,Retargeting,Retargeting-Facebook,64854,1244,202,"$1,965.13","$1,029.45",North East,2.0%,$5.10,$1.21,$1.91,$1.59,CreativeC
05/01/23,SnapChat,Retargeting,Retargeting-SnapChat,44911,1800,192,"$9,562.98",$777.04,West Midlands,4.0%,$4.05,$2.32,$12.31,$1.73,CreativeB
05/01/23,Instagram,Retargeting,Retargeting-Instagram,110617,613,25,"$10,627.43","$3,712.26",North West,1.0%,$148.49,$0.17,$2.86,$3.36,CreativeA
05/01/23,Instagram,Retargeting,Retargeting-Instagram,55595,975,213,"$12,130.10","$3,789.25",Wales,2.0%,$17.79,$0.26,$3.20,$6.82,CreativeA
05/01/23,YouTube,Retargeting,Retargeting-YouTube,64206,2191,37,"$1,309.37",$876.98,Yorkshire and the Humber,3.0%,$23.70,$2.50,$1.49,$1.37,CreativeC
05/01/23,TikTok,Prospecting,Prospecting-TikTok,23137,2507,209,"$6,845.48",$506.37,Yorkshire and the Humber,11.0%,$2.42,$4.95,$13.52,$2.19,CreativeA
05/01/23,YouTube,Retargeting,Retargeting-YouTube,83183,2978,163,"$1,230.25","$4,860.53",Yorkshire and the Humber,4.0%,$29.82,$0.61,$0.25,$5.84,CreativeA
05/01/23,SnapChat,Prospecting,Prospecting-SnapChat,18652,1270,205,"$2,974.07","$3,009.97",Wales,7.0%,$14.68,$0.42,$0.99,$16.14,CreativeC
05/01/23,YouTube,Retargeting,Retargeting-YouTube,84972,314,22,"$7,168.32","$2,254.29",Northern Ireland,0.0%,$102.47,$0.14,$3.18,$2.65,CreativeB
05/01/23,Facebook,Prospecting,Prospecting-Facebook,51805,480,137,"$13,596.50","$2,753.38",Yorkshire and the Humber,1.0%,$20.10,$0.17,$4.94,$5.31,CreativeB
05/01/23,SnapChat,Retargeting,Retargeting-SnapChat,89764,273,52,"$3,423.31","$2,971.78",South East,0.0%,$57.15,$0.09,$1.15,$3.31,CreativeA
05/01/23,Instagram,Retargeting,Retargeting-Instagram,106494,501,259,"$15,835.81","$2,987.14",East Midlands,0.0%,$11.53,$0.17,$5.30,$2.80,CreativeA
06/01/23,Facebook,Prospecting,Prospecting-Facebook,58206,1919,35,"$8,968.56",$191.48,East Midlands,3.0%,$5.47,$10.02,$46.84,$0.33,CreativeC
06/01/23,TikTok,Prospecting,Prospecting-TikTok,13932,46,261,"$5,697.93","$3,230.85",North West,0.0%,$12.38,$0.01,$1.76,$23.19,CreativeA
06/01/23,Instagram,Retargeting,Retargeting-Instagram,69552,1276,109,"$9,168.11","$1,385.38",West Midlands,2.0%,$12.71,$0.92,$6.62,$1.99,CreativeC
06/01/23,SnapChat,Prospecting,Prospecting-SnapChat,57434,489,150,"$11,113.59","$1,828.67",North East,1.0%,$12.19,$0.27,$6.08,$3.18,CreativeA
06/01/23,SnapChat,Retargeting,Retargeting-SnapChat,70503,2860,162,"$1,639.38","$3,496.09",Northern Ireland,4.0%,$21.58,$0.82,$0.47,$4.96,CreativeB
06/01/23,SnapChat,Prospecting,Prospecting-SnapChat,50663,1809,235,"$10,491.97","$3,889.61",West Midlands,4.0%,$16.55,$0.47,$2.70,$7.68,CreativeA
06/01/23,Instagram,Retargeting,Retargeting-Instagram,43273,1413,67,"$12,418.61","$1,070.21",Scotland,3.0%,$15.97,$1.32,$11.60,$2.47,CreativeC
06/01/23,TikTok,Prospecting,Prospecting-TikTok,76091,39,117,"$8,308.39","$3,733.13",South East,0.0%,$31.91,$0.01,$2.23,$4.91,CreativeB
06/01/23,YouTube,Prospecting,Prospecting-YouTube,16789,933,128,"$4,425.56","$4,141.59",East Midlands,6.0%,$32.36,$0.23,$1.07,$24.67,CreativeB
06/01/23,TikTok,Prospecting,Prospecting-TikTok,89888,1141,218,"$6,369.14","$2,433.13",East Midlands,1.0%,$11.16,$0.47,$2.62,$2.71,CreativeB
06/01/23,Facebook,Retargeting,Retargeting-Facebook,24086,708,75,"$7,275.43","$2,453.14",Scotland,3.0%,$32.71,$0.29,$2.97,$10.18,CreativeB
06/01/23,SnapChat,Retargeting,Retargeting-SnapChat,30016,1436,19,"$3,003.34","$2,053.09",Northern Ireland,5.0%,$108.06,$0.70,$1.46,$6.84,CreativeA
06/01/23,TikTok,Prospecting,Prospecting-TikTok,14413,1667,23,"$5,033.82","$3,661.48",East Midlands,12.0%,$159.19,$0.46,$1.37,$25.40,CreativeA
06/01/23,YouTube,Prospecting,Prospecting-YouTube,9574,1153,114,"$8,259.29","$1,665.82",North West,12.0%,$14.61,$0.69,$4.96,$17.40,CreativeA
